ID: 2671267, Name: 가락청, Address: 전북특별자치도 전주시 완산구 한지길 68 (풍남동3가), Category: B02011600, Price: 64000, AreaCode: 37
ID: 3076237, Name: 로사나부티크호텔, Address: 서울특별시 송파구 삼학사로 98 (석촌동) null, Category: B02010900, Price: 191000, AreaCode: 1
ID: 2576335, Name: 로시난테펜션, Address: 경상남도 통영시 사량면 대항길 64-46 null, Category: Guesthouse, Price: 182000, AreaCode: 36
ID: 2761671, Name: 로얄모텔, Address: 강원특별자치도 평창군 평창읍 백오1길 44 null, Category: B02010900, Price: 119000, AreaCode: 32
ID: 2634434, Name: 로얄스퀘어호텔, Address: 서울특별시 강서구 공항대로 30 (공항동,로얄스퀘어호텔서울), Category: Camping, Price: 229000, AreaCode: 1
ID: 3469415, Name: 로얄엠포리움호텔, Address: 인천광역시 중구 은하수로 35 (중산동) 로얄엠포리움호텔, Category: Hotel, Price: 146000, AreaCode: 2
ID: 142723, Name: 로얄호텔서울, Address: 서울특별시 중구 명동길 61 (명동1가) null, Category: Hotel, Price: 137000, AreaCode: 1
ID: 3082668, Name: 로오우, Address: 경상북도 영덕군 병곡면 흰돌로 116 null, Category: B02011300, Price: 68000, AreaCode: 35
ID: 398122, Name: 로즈밸리, Address: 강원특별자치도 삼척시 원덕읍 임원안길 525-9 null, Category: Guesthouse, Price: 242000, AreaCode: 32
ID: 1747890, Name: 로지호텔, Address: 인천광역시 미추홀구 주안중로 32 null, Category: B02010900, Price: 155000, AreaCode: 2
ID: 2707068, Name: 로하스테이, Address: 강원특별자치도 춘천시 서면 덕두원길 12 null, Category: Camping, Price: 77000, AreaCode: 32
ID: 2522312, Name: 롤링힐스호텔, Address: 경기도 화성시 남양읍 시청로 290 null, Category: Hotel, Price: 63000, AreaCode: 31
ID: 3465023, Name: 롯데리조트 부여, Address: 충청남도 부여군 규암면 백제문로 400 null, Category: Hotel, Price: 127000, AreaCode: 34
ID: 2505908, Name: 롯데시티호텔 구로, Address: 서울특별시 구로구 디지털로 300 null, Category: Hotel, Price: 64000, AreaCode: 1
ID: 1556008, Name: 롯데시티호텔 김포공항, Address: 서울특별시 강서구 하늘길 38 (방화동) null, Category: Hotel, Price: 151000, AreaCode: 1
ID: 1933910, Name: 롯데시티호텔 대전, Address: 대전광역시 유성구 엑스포로123번길 33 (도룡동) null, Category: Hotel, Price: 232000, AreaCode: 3
ID: 990208, Name: 롯데시티호텔 마포, Address: 서울특별시 마포구 마포대로 109 null, Category: Hotel, Price: 207000, AreaCode: 1
ID: 2504510, Name: 롯데시티호텔 명동, Address: 서울특별시 중구 삼일대로 362 null, Category: Hotel, Price: 51000, AreaCode: 1
ID: 2570790, Name: 롯데시티호텔 울산, Address: 울산광역시 남구 삼산로 204 null, Category: Hotel, Price: 175000, AreaCode: 7
ID: 2913810, Name: 바다와펜션, Address: 강원특별자치도 강릉시 사천면 해안로 1081 null, Category: Guesthouse, Price: 193000, AreaCode: 32
ID: 3533125, Name: 바다의기분풀빌라, Address: 경상남도 통영시 산양읍 풍화일주로 1609-12 null, Category: Guesthouse, Price: 69000, AreaCode: 36
ID: 2572858, Name: 바다정원펜션, Address: 경상남도 사천시 서포면 토끼로 245-41 null, Category: Guesthouse, Price: 65000, AreaCode: 36
ID: 139907, Name: 바다추억, Address: 경상남도 거제시 동부면 고촌길 29 null, Category: Guesthouse, Price: 154000, AreaCode: 36
ID: 1268364, Name: 바다펜션, Address: 충청남도 태안군 소원면 송의로 745 null, Category: Guesthouse, Price: 207000, AreaCode: 34
ID: 1853848, Name: 바다하우스, Address: 제주특별자치도 제주시 애월읍 애월해안로 218 null, Category: Guesthouse, Price: 169000, AreaCode: 39
ID: 2621955, Name: 바다해호텔, Address: 제주특별자치도 서귀포시 천지연로 3-1 (서귀동), Category: Camping, Price: 68000, AreaCode: 39
ID: 138545, Name: 바다햇살고운집, Address: 충청남도 태안군 안면읍 방포1길 40-19 null, Category: Guesthouse, Price: 78000, AreaCode: 34
ID: 2707453, Name: 바다향기, Address: 경상남도 통영시 광도면 죽림해안로 36 null, Category: Hotel, Price: 176000, AreaCode: 36
ID: 2626832, Name: 바다향기펜션, Address: 경기도 화성시 서신면 해안길 144 null, Category: Guesthouse, Price: 210000, AreaCode: 31
ID: 2913832, Name: 바다향기펜션, Address: 강원특별자치도 속초시 해오름로 13 null, Category: Guesthouse, Price: 81000, AreaCode: 32
ID: 138486, Name: 바닷가모텔, Address: 전라남도 해남군 송지면 땅끝해안로 1354-12 null, Category: B02010900, Price: 164000, AreaCode: 38
ID: 139818, Name: 바닷가모텔, Address: 강원특별자치도 양양군 강현면 해맞이길 8-17 null, Category: B02010900, Price: 152000, AreaCode: 32
ID: 1639943, Name: 바닷가의추억, Address: 전북특별자치도 부안군 변산면 궁항영상길 38 null, Category: Guesthouse, Price: 116000, AreaCode: 37
ID: 397718, Name: 바닷길풍경펜션, Address: 충청남도 태안군 남면 몽대로 464 null, Category: Guesthouse, Price: 237000, AreaCode: 34
ID: 2516199, Name: 바람아래관광농원, Address: 충청남도 태안군 대야로 13-6 null, Category: Guesthouse, Price: 245000, AreaCode: 34
ID: 139615, Name: 바람의 바다 펜션, Address: 전라남도 무안군 현경면 신정길 101 null, Category: Guesthouse, Price: 104000, AreaCode: 38
ID: 641675, Name: 바우펜션, Address: 경상남도 거제시 일운면 거제대로 2109 null, Category: Guesthouse, Price: 146000, AreaCode: 36
ID: 555412, Name: 바위샘펜션, Address: 강원특별자치도 철원군 갈말읍 두루미로 244 null, Category: Guesthouse, Price: 161000, AreaCode: 32
ID: 2657488, Name: 박명선 갤러리, Address: 경기도 파주시 탄현면 장릉로141번길 21 null, Category: Guesthouse, Price: 112000, AreaCode: 31
ID: 2600221, Name: 박정우가옥, Address: 경상북도 영주시 문수면 무섬로234번길 11-17 null, Category: B02011600, Price: 72000, AreaCode: 35
ID: 2595502, Name: 박진사고택, Address: 경상남도 고성군 개천면 청광6길 25-12 박진사고택, Category: B02011600, Price: 53000, AreaCode: 36
ID: 398315, Name: 반도관광호텔, Address: 인천광역시 계양구 계양문화로17번길 8 null, Category: Hotel, Price: 69000, AreaCode: 2
ID: 2740726, Name: 반디빌리지, Address: 경기도 가평군 묵안로 287 null, Category: Guesthouse, Price: 236000, AreaCode: 31
ID: 3532766, Name: 반디펜션, Address: 전북특별자치도 무주군 부남면 노루재로 302-34 null, Category: Guesthouse, Price: 198000, AreaCode: 37
ID: 1045657, Name: 반얀트리 클럽 앤 스파 서울, Address: 서울특별시 중구 장충단로 60 null, Category: Hotel, Price: 59000, AreaCode: 1
ID: 250596, Name: 발렌타인모텔, Address: 충청북도 충주시 동량면 동산로 54 null, Category: B02010900, Price: 175000, AreaCode: 33
ID: 2913609, Name: 발렌타인애견펜션, Address: 강원특별자치도 양양군 손양면 남대천로 251-117 null, Category: Guesthouse, Price: 159000, AreaCode: 32
ID: 3082119, Name: 발트하우스, Address: 제주특별자치도 서귀포시 표선면 번영로 3361-26 null, Category: Guesthouse, Price: 139000, AreaCode: 39
ID: 707896, Name: 밧개오션텔, Address: 충청남도 태안군 안면읍 해안관광로 248 null, Category: Guesthouse, Price: 205000, AreaCode: 34
ID: 2571959, Name: 방가방가게스트하우스(풍경집), Address: 부산광역시 사하구 감내1로224번길 7 (감천동), Category: Camping, Price: 205000, AreaCode: 6
ID: 138713, Name: 방태산황토펜션, Address: 강원특별자치도 인제군 기린면 방태산길 119 null, Category: Guesthouse, Price: 97000, AreaCode: 32
ID: 2576493, Name: 배내골 걸리버 펜션, Address: 울산광역시 울주군 상북면 배내로 1013-27 null, Category: Guesthouse, Price: 235000, AreaCode: 7
ID: 388123, Name: 배내골산골이야기, Address: 경상남도 양산시 원동면 고점길 4-6 null, Category: Guesthouse, Price: 186000, AreaCode: 36
ID: 387673, Name: 배내의아침, Address: 경상남도 양산시 원동면 어실로 1425 null, Category: Guesthouse, Price: 155000, AreaCode: 36
ID: 2587036, Name: 백년한옥, Address: 전북특별자치도 전주시 완산구 기린대로 74-9 (풍남동3가), Category: B02011600, Price: 243000, AreaCode: 37
ID: 3533120, Name: 백담스카이하우스, Address: 강원특별자치도 인제군 북면 백담로 124-2 null, Category: Guesthouse, Price: 105000, AreaCode: 32
ID: 2711375, Name: 백두대간 약초나라 펜션, Address: 강원특별자치도 정선군 임계면 눈꽃마을길 178-37 null, Category: Guesthouse, Price: 190000, AreaCode: 32
ID: 138724, Name: 백무산장 황토방 펜션, Address: 경상남도 함양군 마천면 백무동로 321 null, Category: B02010900, Price: 141000, AreaCode: 36
ID: 2574064, Name: 백미응서재, Address: 경기도 화성시 서신면 밸미길 84 null, Category: B02011600, Price: 93000, AreaCode: 31
ID: 2604712, Name: 백불고택, Address: 대구광역시 동구 옻골로 195-5 (둔산동), Category: B02011600, Price: 135000, AreaCode: 4
ID: 2531514, Name: 백암스프링스호텔, Address: 경상북도 울진군 온천로 90 백암스프링스호텔 null, Category: Hotel, Price: 241000, AreaCode: 35
ID: 142938, Name: 백양관광호텔, Address: 전라남도 장성군 북하면 백양로 941 null, Category: Hotel, Price: 203000, AreaCode: 38
ID: 1278030, Name: 백조의호수, Address: 충청남도 태안군 안면읍 라암로 5 null, Category: Guesthouse, Price: 112000, AreaCode: 34
ID: 2707449, Name: 백패커스인여수, Address: 전라남도 여수시 공화남2길 14 null, Category: Camping, Price: 216000, AreaCode: 38
ID: 2623005, Name: 백패커스홈, Address: 제주특별자치도 서귀포시 중정로 24-7 (서귀동), Category: Camping, Price: 177000, AreaCode: 39
ID: 642509, Name: 백합펜션, Address: 충청남도 태안군 남면 안면대로 1296-47 null, Category: Guesthouse, Price: 186000, AreaCode: 34
ID: 2572871, Name: 백희, Address: 전북특별자치도 전주시 완산구 어진길 94-6 (경원동2가), Category: Camping, Price: 85000, AreaCode: 37
ID: 3044607, Name: 밸리1961, Address: 경상북도 경주시 산내면 문복로 836-1 null, Category: Guesthouse, Price: 166000, AreaCode: 35
ID: 2697715, Name: 벌교소형관광호텔, Address: 전라남도 보성군 벌교읍 신정길 4-41 null, Category: Camping, Price: 118000, AreaCode: 38
ID: 1138765, Name: 베니스모텔, Address: 전라남도 목포시 북항로149번길 8 null, Category: B02010900, Price: 60000, AreaCode: 38
ID: 2760231, Name: 베니스펜션, Address: 강원특별자치도 평창군 봉평면 흥정계곡길 130 null, Category: Guesthouse, Price: 171000, AreaCode: 32
ID: 3085173, Name: 베니키아 JD관광호텔, Address: 경기도 남양주시 진접읍 해밀예당1로 50-44 null, Category: Hotel, Price: 141000, AreaCode: 31
ID: 143118, Name: 베니키아 KCP호텔, Address: 강원특별자치도 양구군 양구읍 파로호로 993-19 null, Category: Hotel, Price: 93000, AreaCode: 32
ID: 2006842, Name: 베니키아 노블 호텔, Address: 서울특별시 종로구 율곡로6길 13-3 노블호텔 null, Category: Hotel, Price: 213000, AreaCode: 1
ID: 2016440, Name: 베니키아 센트럴 호텔, Address: 경상남도 통영시 광도면 춘원2로 49-20 (광도면), Category: Hotel, Price: 172000, AreaCode: 36
ID: 143008, Name: 베니키아 스위스로젠 호텔, Address: 경상북도 경주시 보문로 465-37 (신평동) null, Category: Hotel, Price: 163000, AreaCode: 35
ID: 1937524, Name: 베니키아 월미도 더블리스 호텔, Address: 인천광역시 중구 월미로 266 (북성동1가), Category: Hotel, Price: 175000, AreaCode: 2
ID: 496396, Name: 베니키아 전주한성 호텔, Address: 전북특별자치도 전주시 완산구 전주객사5길 43-3 (고사동), Category: Hotel, Price: 174000, AreaCode: 37
ID: 2038553, Name: 베니키아 중문호텔, Address: 제주특별자치도 서귀포시 천제연로 166 (중문동), Category: Hotel, Price: 176000, AreaCode: 39
ID: 1491968, Name: 베니키아 천안호텔, Address: 충청남도 천안시 서북구 양지21길 42 null, Category: B02010900, Price: 204000, AreaCode: 34
ID: 1952929, Name: 베니키아 테크노밸리 호텔, Address: 대전광역시 유성구 테크노중앙로 57 null, Category: Hotel, Price: 161000, AreaCode: 3
ID: 1772807, Name: 베니키아 프리미어 동해보양온천 컨벤션호텔, Address: 강원특별자치도 동해시 동해대로 6285 (망상동) null, Category: Hotel, Price: 206000, AreaCode: 32
ID: 1962921, Name: 베니키아 프리미어 마리안느호텔, Address: 부산광역시 해운대구 해운대해변로 310 (중동), Category: Hotel, Price: 58000, AreaCode: 6
ID: 2392458, Name: 베니키아 프리미어 해운대 호텔, Address: 부산광역시 해운대구 해운대해변로 317 (중동), Category: Hotel, Price: 191000, AreaCode: 6
ID: 2010907, Name: 베니키아 프리미어 호텔 베르누이, Address: 서울특별시 구로구 경인로 229 (오류동), Category: Hotel, Price: 85000, AreaCode: 1
ID: 1742887, Name: 베니키아 호텔 비즈인, Address: 강원특별자치도 원주시 만대로 7-1 (무실동) null, Category: Hotel, Price: 106000, AreaCode: 32
ID: 1937080, Name: 베니키아 호텔 산과 바다 대포항, Address: 강원특별자치도 속초시 동해대로 3691 (대포동), Category: Hotel, Price: 57000, AreaCode: 32
ID: 1981890, Name: 베니키아 호텔 제주, Address: 제주특별자치도 제주시 애월읍 애월해안로 554-10 null, Category: Hotel, Price: 98000, AreaCode: 39
ID: 143129, Name: 베니키아 호텔 포항, Address: 경상북도 포항시 남구 중앙로 128 (해도동), Category: Hotel, Price: 137000, AreaCode: 35
ID: 3075633, Name: 베니키아더에이치호텔, Address: 경기도 화성시 남양읍 역골로 3-12 null, Category: Hotel, Price: 181000, AreaCode: 31
ID: 3083319, Name: 베니키아양산호텔, Address: 경상남도 양산시 동면 금오10길 51 null, Category: Hotel, Price: 137000, AreaCode: 36
ID: 1815097, Name: 베니키아호텔 여수, Address: 전라남도 여수시 시청서6길 19 null, Category: Hotel, Price: 89000, AreaCode: 38
ID: 3533137, Name: 베를리너 하우스, Address: 부산광역시 부산진구 전포대로224번길 26 (전포동) 2층, Category: Camping, Price: 120000, AreaCode: 6
ID: 3090853, Name: 메이플비치 골프&리조트, Address: 강원특별자치도 강릉시 강동면 염전길 255 null, Category: Hotel, Price: 224000, AreaCode: 32
ID: 2913782, Name: 메이플펜션, Address: 강원특별자치도 정선군 남면 자뭇골길 206 null, Category: Guesthouse, Price: 70000, AreaCode: 32
ID: 143066, Name: 메이필드호텔, Address: 서울특별시 강서구 방화대로21길 94 null, Category: Hotel, Price: 70000, AreaCode: 1
ID: 3533780, Name: 메인모텔, Address: 강원특별자치도 강릉시 옥계면 현내시장길 17 null, Category: B02010900, Price: 85000, AreaCode: null
ID: 142957, Name: 메종 글래드 제주, Address: 제주특별자치도 제주시 노연로 80 null, Category: Hotel, Price: 98000, AreaCode: 39
ID: 2488920, Name: 메종드메르, Address: 강원특별자치도 양양군 현남면 동해대로 694 null, Category: B02010900, Price: 58000, AreaCode: 32
ID: 142747, Name: 메트로호텔, Address: 서울특별시 중구 명동9가길 14 null, Category: Hotel, Price: 66000, AreaCode: 1
ID: 909862, Name: 멜로즈펜션, Address: 강원특별자치도 홍천군 서면 개야마을길 166 null, Category: Guesthouse, Price: 210000, AreaCode: 32
ID: 2706686, Name: 명동게스트하우스 꼬모, Address: 서울특별시 중구 퇴계로24길 12 (남산동3가), Category: Camping, Price: 89000, AreaCode: 1
ID: 2697379, Name: 명문가, Address: 전북특별자치도 전주시 완산구 오목대길 50-3 (교동), Category: B02011600, Price: 175000, AreaCode: 37
ID: 3102116, Name: 명보, Address: 경기도 고양시 일산동구 무궁화로75번길 6-13 (정발산동) null, Category: Camping, Price: 151000, AreaCode: null
ID: 138909, Name: 명성리조텔, Address: 인천광역시 옹진군 영흥면 영흥로722번길 39 null, Category: Guesthouse, Price: 171000, AreaCode: 2
ID: 770346, Name: 명암산채건강마을, Address: 충청북도 제천시 봉양읍 명암로 574 null, Category: Guesthouse, Price: 227000, AreaCode: 33
ID: 3469399, Name: 명지각, Address: 전북특별자치도 남원시 고샘길 57 (금동) null, Category: Hotel, Price: 105000, AreaCode: 37
ID: 2581865, Name: 명품무인호텔, Address: 전라남도 목포시 하당남부로51번길 14 1-3층(상동), Category: B02010900, Price: 63000, AreaCode: 38
ID: 2699607, Name: 모꼬지, Address: 전북특별자치도 전주시 완산구 향교길 124-6 (교동), Category: B02011600, Price: 94000, AreaCode: 37
ID: 2465875, Name: 모꼬지[한국관광 품질인증/Korea Quality], Address: 서울특별시 종로구 혜화로16길 13-6 null, Category: B02011600, Price: 62000, AreaCode: 1
ID: 3540321, Name: 모나리자모텔, Address: 강원특별자치도 강릉시 옥천로 72-7 (교동) null, Category: B02010900, Price: 199000, AreaCode: 32
ID: 3101931, Name: 모노홈 스튜디오, Address: 서울특별시 마포구 신촌로6길 17-6 (동교동) null, Category: Guesthouse, Price: 167000, AreaCode: null
ID: 2572851, Name: 모닝듀 게스트 하우스(모닝듀), Address: 부산광역시 동구 초량중로21번길 5-2 (초량동), Category: Camping, Price: 181000, AreaCode: 6
ID: 2380348, Name: 모던힐펜션, Address: 강원특별자치도 횡성군 둔내면 두원1길 20-7 null, Category: Guesthouse, Price: 215000, AreaCode: 32
ID: 3533136, Name: 모드하우스, Address: 서울특별시 용산구 회나무로39가길 18 (이태원동) 1층, Category: Camping, Price: 113000, AreaCode: 1
ID: 2570601, Name: 모래불 펜션(모래불 스테이), Address: 강원특별자치도 정선군 여량면 송천길 2-51 null, Category: Guesthouse, Price: 231000, AreaCode: 32
ID: 3533168, Name: 모모제인, Address: 경상북도 경주시 동성로 129-7 (황오동) null, Category: Camping, Price: 115000, AreaCode: 35
ID: 620219, Name: 모아모텔, Address: 강원특별자치도 속초시 영금정로5길 1 null, Category: B02010900, Price: 242000, AreaCode: 32
ID: 137498, Name: 모악산유스호스텔, Address: 전북특별자치도 김제시 금산면 모악로 460-20 null, Category: B02010600, Price: 86000, AreaCode: 37
ID: 2599272, Name: 모지고택, Address: 경상북도 안동시 풍천면 하회남촌길 33 null, Category: B02011600, Price: 182000, AreaCode: 35
ID: 1639130, Name: 모카펜션, Address: 전북특별자치도 부안군 변산면 격포반월길 27-21 null, Category: Guesthouse, Price: 118000, AreaCode: 37
ID: 3537735, Name: 모텔 드라마, Address: 강원특별자치도 강릉시 옥천로 72-9 (교동) null, Category: B02010900, Price: 135000, AreaCode: 32
ID: 1882243, Name: 모텔 마리나, Address: 인천광역시 옹진군 영흥면 선재로 311 null, Category: B02010900, Price: 132000, AreaCode: 2
ID: 725338, Name: 모텔 마이다스, Address: 전라남도 여수시 봉산남7길 17-8 null, Category: B02010900, Price: 190000, AreaCode: 38
ID: 3540945, Name: 모텔 산토리니, Address: 강원특별자치도 강릉시 창해로 473 (강문동) null, Category: B02010900, Price: 216000, AreaCode: 32
ID: 1367683, Name: 모텔 엘도라도, Address: 경상남도 하동군 금남면 경충로 178-18 null, Category: B02010900, Price: 78000, AreaCode: 36
ID: 725431, Name: 모텔 투헤븐, Address: 전라남도 여수시 시청동3길 35-16 null, Category: B02010900, Price: 98000, AreaCode: 38
ID: 3535334, Name: 모텔 휴, Address: 강원특별자치도 강릉시 경강로2302번길 7 (포남동) null, Category: B02010900, Price: 227000, AreaCode: 32
ID: 1770188, Name: 모텔나무, Address: 경기도 수원시 장안구 창훈로80번길 18 (연무동) null, Category: B02010900, Price: 74000, AreaCode: 31
ID: 137159, Name: 모텔라마다, Address: 충청남도 천안시 동남구 목천읍 동평3길 71 null, Category: B02010900, Price: 213000, AreaCode: 34
ID: 3535210, Name: 모텔몽, Address: 강원특별자치도 강릉시 교동광장로 116 (교동) null, Category: B02010900, Price: 158000, AreaCode: 32
ID: 1498031, Name: 모텔신라, Address: 경상남도 통영시 동충4길 51 null, Category: B02010900, Price: 220000, AreaCode: 36
ID: 1366164, Name: 모텔탑, Address: 전라남도 순천시 별량면 금치길 111 null, Category: B02010900, Price: 188000, AreaCode: 38
ID: 1209406, Name: 모텔티, Address: 전라남도 여수시 교동남1길 6-12 null, Category: B02010900, Price: 99000, AreaCode: 38
ID: 3532568, Name: 모텔포시즌, Address: 강원특별자치도 강릉시 옥천로62번길 9 (옥천동) null, Category: B02010900, Price: 219000, AreaCode: 32
ID: 139223, Name: 모텔힐, Address: 강원특별자치도 강릉시 사천면 방동길 43-12 null, Category: B02010900, Price: 138000, AreaCode: 32
ID: 2362535, Name: 모항 해나루 가족호텔, Address: 전북특별자치도 부안군 변산면 모항해변길 73 null, Category: Motel, Price: 58000, AreaCode: 37
ID: 3341609, Name: 목시 서울 명동, Address: 서울특별시 중구 명동8나길 38 (충무로1가) null, Category: Hotel, Price: 121000, AreaCode: 1
ID: 2574307, Name: 목양산방, Address: 전라남도 순천시 대대1길 24 (대대동), Category: B02011600, Price: 238000, AreaCode: 38
ID: 2604806, Name: 목임당, Address: 전라남도 보성군 문덕면 가내길 18-33 null, Category: B02011600, Price: 170000, AreaCode: 38
ID: 2706498, Name: 목임당, Address: 전라남도 보성군 문덕면 가내길 18-33 null, Category: B02011600, Price: 62000, AreaCode: 38
ID: 2598297, Name: 목재고택, Address: 경상북도 안동시 도산면 백운로 533-20 null, Category: B02011600, Price: 87000, AreaCode: 35
ID: 2019424, Name: 목포 마리나베이호텔, Address: 전라남도 목포시 해안로249번길 1 null, Category: Hotel, Price: 77000, AreaCode: 38
ID: 2572003, Name: 목포 올레, Address: 전라남도 목포시 열린길 18 (죽교동), Category: Camping, Price: 188000, AreaCode: 38
ID: 2583141, Name: 목포가족관광호텔, Address: 전라남도 목포시 호남로64번길 28 (대안동), Category: B02010900, Price: 53000, AreaCode: 38
ID: 2581907, Name: 목포무인호텔, Address: 전라남도 목포시 비파로108번길 14 2~3층 (상동), Category: B02010900, Price: 181000, AreaCode: 38
ID: 2593643, Name: 목향재, Address: 세종특별자치시 만남로6길 33 null, Category: B02011600, Price: 141000, AreaCode: 8
ID: 2913607, Name: 몬띠마르펜션, Address: 강원특별자치도 양양군 강현면 진미로 510-36 null, Category: Guesthouse, Price: 174000, AreaCode: 32
ID: 3579376, Name: 몬스마리, Address: 경기도 양평군 서종면 낙촌길 5 null, Category: Guesthouse, Price: 191000, AreaCode: 31
ID: 908266, Name: 몰디브, Address: 충청남도 태안군 안면읍 풍어제길 44-12 null, Category: Guesthouse, Price: 213000, AreaCode: 34
ID: 2576795, Name: 몽돌하우스펜션, Address: 경상남도 통영시 용남면 연기길 13 null, Category: Guesthouse, Price: 135000, AreaCode: 36
ID: 3534790, Name: 몽블랑모텔, Address: 강원특별자치도 강릉시 교동광장로100번길 8-5 (교동) null, Category: B02010900, Price: 240000, AreaCode: 32
ID: 1269381, Name: 몽산펜션, Address: 충청남도 태안군 남면 몽산포길 112-38 null, Category: Guesthouse, Price: 93000, AreaCode: 34
ID: 976648, Name: 몽산포비치펜션, Address: 충청남도 태안군 남면 달산포로 167-32 null, Category: Guesthouse, Price: 72000, AreaCode: 34
ID: 2434843, Name: 몽산포정다운, Address: 충청남도 태안군 남면 몽대로 489 null, Category: B02010900, Price: 235000, AreaCode: 34
ID: 138325, Name: 몽산포펜션, Address: 충청남도 태안군 남면 달산포로 201-10 null, Category: Guesthouse, Price: 211000, AreaCode: 34
ID: 143002, Name: 무등파크호텔, Address: 광주광역시 동구 지호로164번길 14-10 (지산동), Category: Hotel, Price: 87000, AreaCode: 5
ID: 2621399, Name: 무아게스트하우스, Address: 전북특별자치도 남원시 요천로 1501-10 (쌍교동), Category: Camping, Price: 174000, AreaCode: 37
ID: 3102032, Name: 무아기와, Address: 서울특별시 동대문구 서울시립대로4길 27-27 (전농동) null, Category: B02011600, Price: 157000, AreaCode: null
ID: 3012037, Name: 무아레 도그라운드, Address: 경기도 가평군 청평면 북한강로1636번길 25 null, Category: Guesthouse, Price: 237000, AreaCode: 31
ID: 3083090, Name: 무아레 리조트, Address: 경기도 가평군 청평면 북한강로1636번길 34 null, Category: Guesthouse, Price: 57000, AreaCode: 31
ID: 138864, Name: 무안비치호텔, Address: 전라남도 무안군 톱머리길 36 null, Category: B02010900, Price: 128000, AreaCode: 38
ID: 139650, Name: 무안톱관광펜션, Address: 전라남도 무안군 망운면 톱머리길 118 null, Category: Guesthouse, Price: 215000, AreaCode: 38
ID: 3101966, Name: 무와섬, Address: 전북특별자치도 전주시 완산구 향교길 23-7 (교동) null, Category: Hanok, Price: 84000, AreaCode: null
ID: 3438215, Name: 무월관, Address: 서울특별시 종로구 윤보선길 19-16 (안국동) null, Category: B02011600, Price: 238000, AreaCode: null
ID: 2624186, Name: 무주 다다펜션, Address: 전북특별자치도 무주군 설천면 외배방길 22 무주다다펜션, Category: Guesthouse, Price: 81000, AreaCode: 37
ID: 589340, Name: 무주덕유산리조트 국민호텔, Address: 전북특별자치도 무주군 설천면 만선로 185 null, Category: B02010600, Price: 59000, AreaCode: 37
ID: 142988, Name: 무주덕유산리조트 호텔티롤, Address: 전북특별자치도 무주군 설천면 만선로 185 null, Category: Hotel, Price: 241000, AreaCode: 37
ID: 2528584, Name: 무주리조텔, Address: 전북특별자치도 무주군 설천면 구천동로 878 null, Category: Guesthouse, Price: 88000, AreaCode: 37
ID: 1836508, Name: 무주스키텔, Address: 전북특별자치도 무주군 설천면 만선로 36-19 null, Category: B02010900, Price: 116000, AreaCode: 37
ID: 3049312, Name: 무주아일랜드, Address: 전북특별자치도 무주군 설천면 외배방길 16 null, Category: Guesthouse, Price: 221000, AreaCode: 37
ID: 2996545, Name: 무주오리펜션, Address: 전북특별자치도 무주군 구천동로 1051 null, Category: B02010900, Price: 123000, AreaCode: 37
ID: 3044583, Name: 무주펜션 꿈꾸는나무별, Address: 전북특별자치도 무주군 설천면 구천동1로 135-21 null, Category: Guesthouse, Price: 120000, AreaCode: 37
ID: 3049863, Name: 무주펜션 산새소리, Address: 전북특별자치도 무주군 설천면 구천동1로 135-13 null, Category: Guesthouse, Price: 135000, AreaCode: null
ID: 2570688, Name: 무주해바라기펜션, Address: 전북특별자치도 무주군 설천면 구천동1로 129-15 null, Category: Guesthouse, Price: 71000, AreaCode: 37
ID: 2697690, Name: 무진, Address: 전라남도 순천시 순천만길 560 (대대동), Category: Camping, Price: 208000, AreaCode: 38
ID: 979885, Name: 무창포 비체팰리스, Address: 충청남도 보령시 웅천읍 열린바다1길 78 null, Category: Motel, Price: 65000, AreaCode: 34
ID: 2603550, Name: 무척산관광예술원, Address: 경상남도 김해시 생림면 안양로358번길 38 null, Category: B02011600, Price: 59000, AreaCode: 36
ID: 2696647, Name: 묵계종택, Address: 경상북도 안동시 길안면 충효로 1736-5 null, Category: B02011600, Price: 204000, AreaCode: 35
ID: 143126, Name: 문경관광호텔, Address: 경상북도 문경시 문경읍 새재2길 32-11 null, Category: Hotel, Price: 114000, AreaCode: 35
ID: 2594157, Name: 문리버펜션, Address: 전북특별자치도 무주군 무풍면 구천동로 289-4 null, Category: Guesthouse, Price: 89000, AreaCode: 37
ID: 2603889, Name: 문행당, Address: 경상북도 봉화군 봉화읍 충재길 87-65 문행당, Category: B02011600, Price: 112000, AreaCode: 35
ID: 3101972, Name: 문화객가 사랑채, Address: 경상남도 밀양시 밀양향교2길 4-7 (교동) null, Category: B02011600, Price: 168000, AreaCode: 36
ID: 1871362, Name: 문화공간 양사재, Address: 전북특별자치도 전주시 완산구 오목대길 40 양사재 null, Category: B02011600, Price: 172000, AreaCode: 37
ID: 2603674, Name: 문화공간 진, Address: 경상북도 경주시 동성로 83 (노서동), Category: Hotel, Price: 90000, AreaCode: 35
ID: 2991120, Name: 물결그림, Address: 제주특별자치도 제주시 함덕5길 8-7 null, Category: Guesthouse, Price: 166000, AreaCode: 39
ID: 2950347, Name: 물고기미포펜션[한국관광 품질인증/Korea Quality], Address: 부산광역시 해운대구 달맞이길62번길 46 null, Category: Guesthouse, Price: 176000, AreaCode: 6
ID: 3438684, Name: 물길스테이, Address: 경상북도 안동시 임하면 금소2길 13 null, Category: B02011600, Price: 146000, AreaCode: null
